species,assay_id,document_id,document_doi,document_title,base_connectivity_key,fluorinated_connectivity_key,base_smiles,fluorinated_smiles,transformation,n_f_added,fluorinated_center_atom_index,formula_delta_ok,formula_delta_atomic_numbers,base_log10_clint,fluorinated_log10_clint,delta_log10_clint_f_minus_base,improved_after_fluorination,base_record_count,fluorinated_record_count,base_replicate_range_log10,fluorinated_replicate_range_log10,pair_max_replicate_range_log10,base_source_standard_types,fluorinated_source_standard_types,base_source_standard_units,fluorinated_source_standard_units,base_source_scaled_units,fluorinated_source_scaled_units,source_endpoint_type_match,source_unit_match,base_has_non_equality_record_in_assay,fluorinated_has_non_equality_record_in_assay,has_traceable_publication,overlap_any_previous_dataset,primary_quality_eligible,selected_primary_observation,manual_review_status,manual_review_note
HLM,1825665,110861,10.1021/acs.jmedchem.9b01721,"Discovery of Highly Potent, Selective, and Orally Efficacious p300/CBP Histone Acetyltransferases Inhibitors.",SEXXYWDWHQXEJM,QXMPWAOORBXKOQ,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C)C1=O,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C(F)(F)F)C1=O,CH3_to_CF3,3,33,1,"{""1"": -3, ""9"": 3}",2.4747260421801167,2.2750117377780112,-0.19971430440210547,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",SFDBYELGYJKPAZ,KGXDTVHRHKTTQK,Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,Fc1cccc(F)c1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.3423437110098417,2.3514870904497114,0.009143379439869648,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",SFDBYELGYJKPAZ,NGNSDMCZYBVHJY,Fc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21,Fc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1F,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.3423437110098417,2.3626520879077546,0.020308376897912872,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1369285,84147,10.6019/CHEMBL3301361,Experimental in vitro DMPK and physicochemical data on a set of publicly disclosed compounds,SIVKXCGNYRNTBX,WUZQKQAXXKMHJZ,CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,Ar-H_to_Ar-F,1,10,1,"{""1"": -1, ""9"": 1}",0.670245853074124,2.0893751608160995,1.4191293077419755,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,467091,38671,10.1021/jm701487t,Benzodioxoles: novel cannabinoid-1 receptor inverse agonists for the treatment of obesity.,SJMBODNIXZRCSX,YTHMRYNWHQGSRZ,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCCCC1,O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,CH2_to_CF2,2,31,1,"{""1"": -2, ""9"": 2}",1.5996647787884168,1.2986347831244356,-0.30102999566398125,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,966355,73970,10.1016/j.bmcl.2013.04.040,Discovery of potent and efficacious urea-containing nicotinamide phosphoribosyltransferase (NAMPT) inhibitors with reduced CYP2C9 inhibition properties.,SJMQTTISZPIKBR,SYEBAIPAXRFBFO,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,O=C(NCc1cncc(F)c1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,Ar-H_to_Ar-F,1,8,1,"{""1"": -1, ""9"": 1}",0.9030899869919435,0.9030899869919435,0.0,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1779573,109096,10.1021/acs.jmedchem.8b00518,"Discovery of TRPM8 Antagonist ( S)-6-(((3-Fluoro-4-(trifluoromethoxy)phenyl)(3-fluoropyridin-2-yl)methyl)carbamoyl)nicotinic Acid (AMG 333), a Clinical Candidate for the Treatment of Migraine.",SJTMLURACBBWQI,KHLQJMXGNUKLQZ,O=C(N[C@@H](c1ccccc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,O=C(N[C@@H](c1ccc(F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,Ar-H_to_Ar-F,1,7,1,"{""1"": -1, ""9"": 1}",1.7016543173257481,1.4483971034577676,-0.2532572138679805,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1779573,109096,10.1021/acs.jmedchem.8b00518,"Discovery of TRPM8 Antagonist ( S)-6-(((3-Fluoro-4-(trifluoromethoxy)phenyl)(3-fluoropyridin-2-yl)methyl)carbamoyl)nicotinic Acid (AMG 333), a Clinical Candidate for the Treatment of Migraine.",SNGJRCXXXCPGOB,GUFSIJWZLKYPQW,COc1ccc([C@H](NC(=O)c2ccc3cccnc3c2)c2ncccc2C(F)(F)F)cc1,O=C(N[C@@H](c1ccc(OC(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,OCH3_to_OCF3,3,9,1,"{""1"": -3, ""9"": 3}",1.824060717418653,1.3692158574101427,-0.4548448600085102,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,624025,50787,10.1021/jm9017866,Discovery of a selective small-molecule melanocortin-4 receptor agonist with efficacy in a pilot study of sexual dysfunction in humans.,SPVBIVLOVRDUPG,NMYBLZJVBZDOSP,C[C@@H]1CN(C(=O)[C@H]2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,C[C@@H]1CN(C(=O)[C@H]2CN(c3cccnn3)C[C@@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccc(F)cc1,Ar-H_to_Ar-F,1,33,1,"{""1"": -1, ""9"": 1}",2.453792135344474,2.5595475555804343,0.10575542023596052,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,812134,61472,10.1016/j.bmcl.2012.01.015,"Discovery and hit-to-lead optimization of pyrrolopyrimidines as potent, state-dependent Na(v)1.7 antagonists.",SSECJOYWYAMJRN,HAYGNNHVUSBUBN,FC(F)(F)c1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1,Fc1c(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cccc1C(F)(F)F,Ar-H_to_Ar-F,1,1,1,"{""1"": -1, ""9"": 1}",2.4591209688495406,2.321038892726055,-0.13808207612348555,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2200375,122989,10.1021/acs.jmedchem.2c01373,Discovery of <i>N</i>-β-l-Fucosyl Amides as High-Affinity Ligands for the <i>Pseudomonas aeruginosa</i> Lectin LecB.,SSQUOLDSQCHBDN,MPJXGNAMMHTUCI,Cc1ccc(C(=O)N[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)cc1,C[C@@H]1O[C@H](NC(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H](O)[C@@H]1O,CH3_to_CF3,3,11,1,"{""1"": -3, ""9"": 3}",2.1488123486679673,0.8463371121298052,-1.3024752365381622,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2104609,120208,10.1016/j.bmcl.2021.128133,Identification of aryl sulfonamides as novel and potent inhibitors of Na<sub>V</sub>1.5.,STLXKHSOJIDINK,ZBLYTMOPDJSMFJ,O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2cccc(F)c2)cc1F,O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccc(F)c(F)c2)cc1F,Ar-H_to_Ar-F,1,31,1,"{""1"": -1, ""9"": 1}",1.1139433523068367,0.8750612633917001,-0.23888208891513663,1,1,3,0.0,0.10914446942506806,0.10914446942506806,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,785725,60085,10.1021/jm200866y,"Discovery of potent, selective, and orally bioavailable alkynylphenoxyacetic acid CRTH2 (DP2) receptor antagonists for the treatment of allergic inflammatory diseases.",STRSTNFXQCOCRS,FLVRGQWJTKWGBU,CCCS(=O)(=O)c1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,CCCS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,Ar-H_to_Ar-F,1,9,1,"{""1"": -1, ""9"": 1}",1.1095785469043866,1.1473671077937864,0.03778856088939975,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,676112,53547,10.1016/j.bmcl.2010.09.089,An in situ oxidation strategy towards overcoming hERG affinity.,SUJTXRLZIKIRFY,BWQOHLOBJKFZDL,Cc1nc2ccccc2n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1,Cc1nc2cc(F)ccc2n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1,Ar-H_to_Ar-F,1,5,1,"{""1"": -1, ""9"": 1}",1.4299136977637545,1.2143138974243997,-0.21559980033935489,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,676112,53547,10.1016/j.bmcl.2010.09.089,An in situ oxidation strategy towards overcoming hERG affinity.,SUJTXRLZIKIRFY,MKBMJDPTELZANI,Cc1nc2ccccc2n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1,Cc1nc2ccc(F)cc2n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1,Ar-H_to_Ar-F,1,6,1,"{""1"": -1, ""9"": 1}",1.4299136977637545,1.0681858617461617,-0.36172783601759284,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,803092,61153,10.1016/j.bmcl.2011.12.117,"Balancing hERG affinity and absorption in the discovery of AZD5672, an orally active CCR5 antagonist for the treatment of rheumatoid arthritis.",SUOVSKFZWHJHSK,VVWTYHCFZJLFJA,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,CH3_to_CF3,3,28,1,"{""1"": -3, ""9"": 3}",2.085219201044942,1.2986347831244356,-0.7865844179205064,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1796895,109853,10.1021/acs.jmedchem.8b01245,Discovery of RG7834: The First-in-Class Selective and Orally Available Small Molecule Hepatitis B Virus Expression Inhibitor with Novel Mechanism of Action.,SVDSDRPLKVITHW,GMUNDMUBHVAUNR,CCC1Cc2cc(OCCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(F)(F)F)C2,CH3_to_CF3,3,26,1,"{""1"": -3, ""9"": 3}",0.2787536009528289,-0.11918640771920865,-0.39794000867203755,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,960254,73580,10.1016/j.bmcl.2013.03.014,The design and synthesis of a potent glucagon receptor antagonist with favorable physicochemical and pharmacokinetic properties as a candidate for the treatment of type 2 diabetes mellitus.,SZPWPGPIJSPDNT,JPLBUHMFFMGORX,CCCC(Oc1ccc(-n2cc(C)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,CCCC(Oc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1,CH3_to_CF3,3,12,1,"{""1"": -3, ""9"": 3}",1.2041199826559248,1.2041199826559248,0.0,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2118298,120738,10.1021/acs.jmedchem.1c00847,GDC-9545 (Giredestrant): A Potent and Orally Bioavailable Selective Estrogen Receptor Antagonist and Degrader with an Exceptional Preclinical Profile for ER+ Breast Cancer.,SZRZELMHJGHJHD,GQCXHIKRWBIQMD,CCCN1CC(Nc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)(F)CO)c(F)c2)C1,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,C-H_to_C-F,1,24,1,"{""1"": -1, ""9"": 1}",0.9542425094393249,1.0413926851582251,0.08715017571890027,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2118298,120738,10.1021/acs.jmedchem.1c00847,GDC-9545 (Giredestrant): A Potent and Orally Bioavailable Selective Estrogen Receptor Antagonist and Degrader with an Exceptional Preclinical Profile for ER+ Breast Cancer.,SZRZELMHJGHJHD,HZSIGWFQINBTLS,CCCN1CC(Nc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(F)(F)CO)c(F)c2)C1,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCC(F)F)C3)cc2F)N1CC(F)(F)CO,CH2_to_CF2,2,24,1,"{""1"": -2, ""9"": 2}",0.9542425094393249,1.0791812460476249,0.12493873660830002,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,808326,61229,10.1021/jm200592f,Structure-guided lead optimization of triazolopyrimidine-ring substituents identifies potent Plasmodium falciparum dihydroorotate dehydrogenase inhibitors with clinical candidate potential.,TTZFQFGVFOBWBW,RIOPTIZLYYUGNM,CCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(C)(F)F)nc2n1,CH2_to_CF2,2,15,1,"{""1"": -2, ""9"": 2}",1.17539583139403,1.2723058444020865,0.09691001300805646,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2165784,122079,10.1021/acsmedchemlett.2c00089,Diminishing GSH-Adduct Formation of Tricyclic Diazepine-based Mutant IDH1 Inhibitors.,TUICWOOCJAYCCE,NTBPQMAKDYFKOK,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cccnc3Nc3ccc(C4COCCO4)cc32)OC1,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cc(F)cnc3Nc3ccc(C4COCCO4)cc32)OC1,Ar-H_to_Ar-F,1,14,1,"{""1"": -1, ""9"": 1}",1.5314789170422551,1.6989700043360187,0.1674910872937636,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2165784,122079,10.1021/acsmedchemlett.2c00089,Diminishing GSH-Adduct Formation of Tricyclic Diazepine-based Mutant IDH1 Inhibitors.,TUICWOOCJAYCCE,QKCDIIOEHZUWLP,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cccnc3Nc3ccc(C4COCCO4)cc32)OC1,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cccnc3Nc3cc(F)c(C4COCCO4)cc32)OC1,Ar-H_to_Ar-F,1,21,1,"{""1"": -1, ""9"": 1}",1.5314789170422551,1.7634279935629373,0.2319490765206822,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1793528,109728,10.1021/acs.jmedchem.8b01222,Reducing the Lipophilicity of Perfluoroalkyl Groups by CF2-F/CF2-Me or CF3/CH3 Exchange.,TWMGOUCVSYWMKI,BNIOZWHQPXZLOT,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(C)(F)F)c1,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,CH3_to_CF3,3,25,1,"{""1"": -3, ""9"": 3}",1.0224283711854865,0.9132839017604184,-0.10914446942506806,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,809846,61428,10.1021/ml200143c,Optimization of Potent Inhibitors of P. falciparum Dihydroorotate Dehydrogenase for the Treatment of Malaria.,TXSUVGWZVFASPD,KQUWFTFWWIPMAD,Cc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1,Cc1nc2cc(C(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,CH3_to_CF3,3,6,1,"{""1"": -3, ""9"": 3}",0.9030899869919435,0.6020599913279624,-0.30102999566398114,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2253202,124668,10.1021/acsmedchemlett.2c00100,Synthesis and Biological Characterization of a Series of 2-Sulfonamidebenzamides as Allosteric Modulators of MrgX1.,TXZPRVKJSAUJSV,NWQYHNJNDPEQRD,CCOc1ccc(F)cc1NC(=O)c1ccccc1NS(=O)(=O)C1CC1,CCOc1ccc(F)cc1NC(=O)c1cc(F)ccc1NS(=O)(=O)C1CC1,Ar-H_to_Ar-F,1,15,1,"{""1"": -1, ""9"": 1}",1.8981764834976764,1.7737864449811935,-0.12439003851648289,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1824036,110821,10.1021/acs.jmedchem.9b01382,"Discovery of BAY-298 and BAY-899: Tetrahydro-1,6-naphthyridine-Based, Potent, and Selective Antagonists of the Luteinizing Hormone Receptor Which Reduce Sex Hormone Levels in Vivo.",UASRQNQGPSMRKH,XKKLCGVIYVTODM,Cc1ccc(C2c3ccsc3CCN2C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,O=C(Nc1cc(Cl)cc(Cl)c1)N1CCc2sccc2C1c1ccc(C(F)(F)F)cc1,CH3_to_CF3,3,24,1,"{""1"": -3, ""9"": 3}",1.3010299956639813,1.06707085604537,-0.23395913961861114,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1760745,108310,10.1021/acs.jmedchem.8b00678,"Scaffold-Hopping Approach To Discover Potent, Selective, and Efficacious Inhibitors of NF-κB Inducing Kinase.",UCHCPLATALPXSM,ZXFKJRRUBNZXOT,CN1CC[C@@](O)(C#Cc2ccnc(-n3nc(C(N)=O)c4ccccc43)c2)C1=O,CN1CC[C@@](O)(C#Cc2ccnc(-n3nc(C(N)=O)c4cc(F)ccc43)c2)C1=O,Ar-H_to_Ar-F,1,21,1,"{""1"": -1, ""9"": 1}",0.8864907251724818,0.9344984512435677,0.04800772607108583,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2262292,124869,10.1016/j.bmcl.2022.129014,Development of a putative Zn<sup>2+</sup>-chelating but highly selective MMP-13 inhibitor.,UCRZOHKTQUUZHC,UTXHYAKNKVDRIH,O=c1[nH]c(SCc2ccc(-c3ccc(S(=O)(=O)NC4COC4)cc3)cc2F)nc2c1CCC2,O=c1[nH]c(SCc2ccc(-c3ccc(S(=O)(=O)NC4COC4)c(F)c3)cc2F)nc2c1CCC2,Ar-H_to_Ar-F,1,22,1,"{""1"": -1, ""9"": 1}",1.2143138974243997,1.499549625905149,0.2852357284807494,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,809649,61417,10.1021/ml2000627,Design and synthesis of benzenesulfonamide derivatives as potent anti-influenza hemagglutinin inhibitors.,UDLUYVVEARTGHQ,GVTXAFWZZPFWIP,CC1(C)C[C@H](O)C[C@](C)(CNc2cccc(S(N)(=O)=O)c2)C1,CC1(C)C[C@H](O)C[C@](C)(CNc2cc(F)cc(S(N)(=O)=O)c2)C1,Ar-H_to_Ar-F,1,13,1,"{""1"": -1, ""9"": 1}",0.8195439355418687,0.8573324964312685,0.03778856088939986,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2027229,117736,10.1021/acs.jmedchem.6b00850,"The Discovery of a Potent, Selective, and Peripherally Restricted Pan-Trk Inhibitor (PF-06273340) for the Treatment of Pain.",UEXYLQPMBYMXCX,KBBXMARUHDVNOM,CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(C4CC4)n3)c2)c2cnccc21,CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(C4CC4)n3)c2)c2cncc(F)c21,Ar-H_to_Ar-F,1,30,1,"{""1"": -1, ""9"": 1}",1.6122539060964374,1.6363875858131567,0.024133679716719314,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1924242,114097,10.1016/j.bmcl.2016.07.009,New P2X3 receptor antagonists. Part 1: Discovery and optimization of tricyclic compounds.,UFBZNKNUYLJWGY,VFJDKUDBQVGZAS,CN(C)S(=O)(=O)N1CCc2c(sc3ncn(CCc4cc(Cl)ccc4Cl)c(=O)c23)C1,CN(C)S(=O)(=O)N1CCc2c(sc3ncn(CCc4c(Cl)ccc(Cl)c4F)c(=O)c23)C1,Ar-H_to_Ar-F,1,25,1,"{""1"": -1, ""9"": 1}",2.3924683170438543,2.4946971231107367,0.10222880606688234,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2165784,122079,10.1021/acsmedchemlett.2c00089,Diminishing GSH-Adduct Formation of Tricyclic Diazepine-based Mutant IDH1 Inhibitors.,UFGROHQRASPGIZ,CHPQQBZYSJKTOZ,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cccnc3Nc3ccc(N4CC5CCC4CO5)cc32)OC1,CC(C)O[C@H]1CC[C@H](C(=O)N2Cc3cc(F)cnc3Nc3ccc(N4CC5CCC4CO5)cc32)OC1,Ar-H_to_Ar-F,1,14,1,"{""1"": -1, ""9"": 1}",1.3222192947339193,1.3424226808222062,0.020203386088286868,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
