Internal ID,Vendor ID,SMILES,CollectionName,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG SOLUBILITY PH 6.8 (ug/mL),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),valid_structure,canonical_smiles,murcko_scaffold,is_fluorinated,fluorine_subgroup,fluoro_F_count,fluoro_has_fluorine,fluoro_F_fraction_heavy,fluoro_fluorinated_carbon_count,fluoro_max_F_per_carbon,fluoro_single_F_carbon_count,fluoro_CF2_carbon_count,fluoro_CF3_carbon_count,fluoro_CHF_carbon_count,fluoro_CH2F_carbon_count,fluoro_trifluoromethyl_count,fluoro_aryl_F_count,fluoro_alkyl_F_count,fluoro_vinyl_F_count,fluoro_ring_bound_F_count,fluoro_fluorinated_aromatic_ring_count,fluoro_aryl_CF3_count,fluoro_alpha_hetero_F_count,fluoro_beta_hetero_F_count,fluoro_F_within_2_bonds_hetero_count,fluoro_F_within_3_bonds_hetero_count,fluoro_F_to_hetero_min_distance,fluoro_F_to_hetero_mean_min_distance,fluoro_ortho_hetero_aromatic_F_count,fluoro_meta_hetero_aromatic_F_count,fluoro_para_hetero_aromatic_F_count,fluoro_F_atom_gasteiger_charge_mean,fluoro_F_atom_gasteiger_charge_min,fluoro_F_atom_gasteiger_charge_max,fluoro_CF_carbon_gasteiger_charge_mean,fluoro_CF_carbon_degree_mean,fluoro_CF_carbon_total_h_mean,fluoro_CF_bond_length_mean_A,fluoro_CF_bond_length_min_A,fluoro_CF_bond_length_max_A,fluoro_F_substituent_entropy,official_hlm_split,hash_hlm_split,scaffold_fold,hlm_left_censored,rlm_left_censored,paired_endpoint_available,log_clint_human_minus_rat,hlm_low_clearance
Mol2111,68918136,CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,emolecules,2.115364175,-0.279460693,,,,2.913366617,True,CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,c1ccc(-c2ccccc2)cc1,1,aryl-F without CF3,1,1,0.043478260869565216,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,5.0,0,0,0,-0.20698405582836502,-0.20698405582836502,-0.20698405582836502,0.12359905748953748,3.0,0.0,,,,-0.0,train,train,3,0,0,1,-0.798002442,0.0
Mol2112,222778100,CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,emolecules,0.751587005,1.235613737,,,,2.211504986,True,CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,c1cn[nH]c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,0,0,1,-1.459917981,1.0
Mol2113,48281908,Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,emolecules,2.1041353,-0.257526027,,,,3.309033241,True,Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,c1cc(CNc2ncnc3occc23)c2c(c1)COCO2,1,aryl-F without CF3,1,1,0.041666666666666664,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,5.0,0,0,0,-0.206983182205541,-0.206983182205541,-0.206983182205541,0.12368511010202536,3.0,0.0,,,,-0.0,train,train,4,0,0,1,-1.204897941,0.0
Mol2114,222761300,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,emolecules,2.361629637,-0.207431873,,,,3.760281616,True,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,O=S(=O)(NCc1cnc2ccccc2n1)N1CCCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.3986519789999998,0.0
Mol2115,82741701,CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,emolecules,1.80988279,1.369653461,,,,2.811035153,True,CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,O=C(CCc1cnccn1)NCCn1cccn1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.001152363,0.0
Mol2116,49383509,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,emolecules,1.201287854,1.146128036,,,,2.376343324,True,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,3,0,0,1,-1.17505547,1.0
Mol2117,73048893,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,emolecules,2.123841845,-0.067739612,,,,3.311621646,True,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,O=c1[nH]c(CCN2CC=CCC2)nc2ccccc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,3,0,0,1,-1.187779801,0.0
Mol2118,104336618,CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,emolecules,1.291146762,1.07969281,,,,2.100267129,True,CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,O=c1nc(OCc2ccc(Oc3cccnc3)cc2)cc2n1CCCN2,1,CF3-containing,5,1,0.15151515151515152,3,3,2,0,1,0,0,1,2,3,0,2,1,1,0,5,0,5,3.0,3.0,0,0,0,-0.17981208085278255,-0.2027418012969871,-0.1645256005566462,0.25675062243948044,3.3333333333333335,0.0,,,,1.3709505944546687,train,train,2,0,0,1,-0.8091203670000002,1.0
Mol2119,414840,Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,emolecules,1.564677898,-0.140745882,,,,2.981010403,True,Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,O=C(c1ccn[nH]1)C1CCN(C(=O)c2cccs2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,2,0,0,1,-1.416332505,1.0
Mol2120,50427820,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,emolecules,1.749094446,0.123834907,,,,2.752265157,True,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,c1ccc(-c2ccn3ccccc23)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-1.003170711,0.0
Mol2121,82703737,CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,emolecules,0.992420956,0.120116855,,,,1.514640711,True,CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,O=c1ccoc2ccccc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-0.522219755,1.0
Mol2122,48671463,COc1ccc(N)c(OCc2ccccc2)c1,emolecules,2.01301428,-0.151738538,,,,2.849197603,True,COc1ccc(N)c(OCc2ccccc2)c1,c1ccc(COc2ccccc2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-0.8361833229999998,0.0
Mol2123,404346,COc1ccc2nc3c(cc2c1)CNCCO3,emolecules,1.256765838,-0.297626668,,,,1.9159114,True,COc1ccc2nc3c(cc2c1)CNCCO3,c1ccc2nc3c(cc2c1)CNCCO3,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-0.659145562,1.0
Mol2124,49997748,Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,emolecules,0.675686709,-0.138195062,,,,1.847541813,True,Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,c1ccc(-n2ccc(NCc3cn[nH]c3)n2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,2,1,0,1,-1.171855104,1.0
Mol2125,36335290,C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,emolecules,1.710633471,0.27381245,,,,3.030717892,True,C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,c1ccc(NCc2cccs2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,3,0,0,1,-1.3200844210000002,0.0
Mol2126,43725006,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,emolecules,2.027512692,0.321696901,,,,3.073910717,True,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,c1ccc2[nH]cnc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-1.0463980249999998,0.0
Mol2127,222754562,CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,emolecules,0.675686709,1.372585899,,,,1.469983926,True,CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,c1cncc(CNCc2nnc[nH]2)c1,1,CF3-containing,3,1,0.13636363636363635,1,3,0,0,1,0,0,1,0,3,0,0,0,1,0,3,0,3,3.0,3.0,0,0,0,-0.16452564658180802,-0.16452564658180802,-0.16452564658180802,0.43283095645015546,4.0,0.0,,,,-0.0,train,test,3,1,0,1,-0.794297217,1.0
Mol2128,49929056,CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,emolecules,0.675686709,0.553504411,,,,2.181168765,True,CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,c1cc(NC2CCNCC2)n[nH]1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-1.5054820559999997,1.0
Mol2129,171788496,CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,emolecules,1.892484179,0.934178457,,,,2.645137231,True,CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,O=C(COc1ccccc1)N1CCC2(CCCCO2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-0.7526530520000001,0.0
Mol2130,82700885,Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,emolecules,0.675686709,1.850011587,,,,1.224714305,True,Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,O=C(c1ccc2cccnc2c1)N1CCN(c2nc[nH]n2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,0,1,-0.549027596,1.0
Mol2131,49973650,CCCc1nn(CCCN2CCCCC2)c(=O)o1,emolecules,1.133858125,-0.26570447,,,,3.203114514,True,CCCc1nn(CCCN2CCCCC2)c(=O)o1,O=c1ocnn1CCCN1CCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-2.0692563890000004,1.0
Mol2132,49961090,COCc1nn(CCCN2CCCCC2)c(=O)o1,emolecules,0.675686709,-0.178989188,,,,2.568772974,True,COCc1nn(CCCN2CCCCC2)c(=O)o1,O=c1ocnn1CCCN1CCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,1,0,1,-1.8930862649999998,1.0
Mol2133,31991615,Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,emolecules,2.282839546,-0.020845638,,,,3.146576988,True,Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,O=S(=O)(Cc1cnoc1)C1CCCc2ccccc21,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,4,0,0,1,-0.8637374420000001,0.0
Mol2134,49028063,Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,emolecules,1.698213674,0.189066296,,,,2.954687674,True,Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,c1cc2nncn2nc1NCCOC1CCCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-1.256474,0.0
Mol2135,82717689,NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,emolecules,0.675686709,0.740949504,,,,1.027920136,True,NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,O=C(Cc1ccccc1)N1CCCN(C(=O)C2CCC2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,1,1,-0.35223342700000004,1.0
Mol2136,312842,C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,emolecules,1.38309693,0.228826354,,,,3.280922392,True,C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,c1ccc2c(CN3CCN4CCC[C@@H]4C3)cccc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-1.897825462,1.0
Mol2137,177482615,Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,emolecules,0.675686709,0.156899699,,,,2.13664448,True,Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,O=C(NCc1ncno1)c1ccc[nH]c1=O,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,0,1,0,1,-1.4609577710000001,1.0
Mol2138,49055842,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,emolecules,1.521151165,-0.149322989,,,,2.778047731,True,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,c1cc2nncn2nc1N1CCC2(CCCCC2)C1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,0,0,1,-1.256896566,1.0
Mol2139,49424108,COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,emolecules,1.168644777,2.112230821,,,,1.822965298,True,COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,c1ccc(-c2n[nH]cc2-c2ccncn2)cc1,1,aryl-F without CF3,1,1,0.027777777777777776,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.0,3.0,0,0,1,-0.20392486278094135,-0.20392486278094135,-0.20392486278094135,0.15634815675370783,3.0,0.0,,,,-0.0,train,train,3,0,0,1,-0.654320521,1.0
Mol2140,49907010,N#Cc1c(F)cccc1Oc1cccnc1,emolecules,0.675686709,-0.198079508,,,,1.479056784,True,N#Cc1c(F)cccc1Oc1cccnc1,c1ccc(Oc2cccnc2)cc1,1,aryl-F without CF3,1,1,0.0625,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,0,-0.20539516910046351,-0.20539516910046351,-0.20539516910046351,0.14427511755343114,3.0,0.0,,,,-0.0,train,train,4,1,0,1,-0.8033700749999999,1.0
Mol2141,222773330,CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,emolecules,0.675686709,0.427548157,,,,2.531992103,True,CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,c1ccc(N2CCC(NCc3nnc[nH]3)CC2)cc1,1,aryl-F without CF3,1,1,0.043478260869565216,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.0,3.0,0,0,0,-0.2047111242432505,-0.2047111242432505,-0.2047111242432505,0.14598662790464353,3.0,0.0,,,,-0.0,test,train,4,1,0,1,-1.8563053939999998,1.0
Mol2142,232870003,CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,emolecules,2.0743629,0.20286943,,,,3.42412161,True,CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,O=C(Nc1ccccc1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-1.3497587099999997,0.0
Mol2143,531049,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,emolecules,1.64823312,-0.352168503,,,,3.76762999,True,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,O=C1OC[C@@H]2Cc3cc4c(cc3[C@@H](c3ccccc3)[C@H]12)OCO4,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,1,0,0,1,-2.11939687,1.0
Mol2144,317654466,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,emolecules,0.675686709,-0.139105165,,,,1.027920136,True,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,c1cc(-c2ccc3ncncc3n2)ccn1,1,aryl-F without CF3,1,1,0.05555555555555555,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2.0,2.0,1,0,0,-0.1849347948539693,-0.1849347948539693,-0.1849347948539693,0.21296578525918147,3.0,0.0,,,,-0.0,train,train,3,1,1,1,-0.35223342700000004,1.0
Mol2145,11886855,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,emolecules,1.342343711,-0.291211208,,,,2.146078399,True,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,O=C(NCCc1ccccc1)c1ccco1,1,aryl-F without CF3,1,1,0.05555555555555555,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7.0,7.0,0,0,0,-0.20701216867411446,-0.20701216867411446,-0.20701216867411446,0.12272723410412094,3.0,0.0,,,,-0.0,test,train,0,0,0,1,-0.8037346879999998,1.0
Mol2146,36905836,CCCc1ccc(C(=O)CSc2nncs2)cc1,emolecules,2.441157629,-0.326773578,,,,3.099159728,True,CCCc1ccc(C(=O)CSc2nncs2)cc1,O=C(CSc1nncs1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-0.658002099,0.0
Mol2147,53744945,O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,emolecules,0.675686709,0.021092541,,,,1.027920136,True,O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,c1ccc2[nH]c(-n3cccn3)nc2c1,1,CF3-containing,3,1,0.13043478260869565,1,3,0,0,1,0,0,0,0,3,0,0,0,0,3,0,3,3,2.0,2.0,0,0,0,-0.1323065057282773,-0.1323065057282773,-0.1323065057282773,0.5726487140979166,4.0,0.0,,,,-0.0,test,test,3,1,1,1,-0.35223342700000004,1.0
Mol2148,53744804,Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,emolecules,1.207149453,0.146032473,,,,1.914433075,True,Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,c1cnc2ccn3cc([C@@H]4C[C@H]4c4nc5cnccn5n4)nc3c2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-0.7072836220000001,1.0
Mol2149,280546,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,emolecules,2.448098501,1.447158031,,,,3.217539478,True,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,0,0,0,1,-0.7694409769999999,0.0
Mol2150,49968826,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,emolecules,0.959613711,-0.286437357,,,,3.018893476,True,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,O=C(Nc1ccccc1)N1CCC(N2CC=CC2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,4,0,0,1,-2.0592797650000003,1.0
Mol2151,25855068,CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,emolecules,0.882809041,-0.167525621,,,,1.788111782,True,CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,O=C(C/[NH+]=C/c1ccccc1)c1ccccc1,1,aryl-F without CF3,1,1,0.047619047619047616,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.0,6.0,0,0,0,-0.20701170691276763,-0.20701170691276763,-0.20701170691276763,0.12275759368583969,3.0,0.0,,,,-0.0,train,train,1,0,0,1,-0.9053027410000001,1.0
Mol2152,177507264,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,emolecules,1.777738475,0.055618708,,,,3.620792936,True,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,O=C(NCc1ccc2ccccc2n1)C1CCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.843054461,0.0
Mol2153,20536111,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,emolecules,2.117606004,1.025765717,,,,3.305804777,True,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,0,0,1,-1.1881987729999999,0.0
Mol2154,177401551,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,emolecules,1.878084984,1.738181246,,,,2.708621428,True,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,O=C(NCc1cn[nH]c1)NCc1cnn(-c2ccccc2)c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-0.8305364439999998,0.0
Mol2155,68874464,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,emolecules,1.46386314,1.591150042,,,,1.751132774,True,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,O=C(NC1CCSCC1)c1ccc[nH]c1=O,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,2,0,0,1,-0.28726963400000005,1.0
Mol2156,49925834,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,emolecules,0.675686709,1.387782631,,,,2.377286212,True,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,c1ccc2[nH]c(Cn3ccnc3)nc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,1,0,1,-1.701599503,1.0
Mol2157,49089949,O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,emolecules,0.675686709,1.319634571,,,,1.027920136,True,O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,O=C(Nc1cccnc1)NC1CCN(C2CCCC2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,1,1,1,-0.35223342700000004,1.0
Mol2158,3660163,Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,emolecules,0.675686709,1.052425022,,,,1.543732888,True,Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,c1ccc2c(c1)c(Sc1nnc[nH]1)nc1ccnn12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,1,0,1,-0.868046179,1.0
Mol2159,53808517,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,emolecules,1.216746334,0.1561912,,,,2.901865724,True,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,c1ccc(CN2CCCCC2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-1.6851193899999999,1.0
Mol2160,177471383,C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,emolecules,0.675686709,0.241698225,,,,1.027920136,True,C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,O=C(NCc1ccccc1)N1CCC2(CCNCC2)C1,1,aryl-F without CF3,1,1,0.043478260869565216,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.0,6.0,0,0,0,-0.20701214682292252,-0.20701214682292252,-0.20701214682292252,0.12272984001695998,3.0,0.0,,,,-0.0,test,train,3,1,1,1,-0.35223342700000004,1.0
Mol2161,89942342,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,emolecules,0.675686709,1.765298132,,,,1.482530584,True,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,O=c1cc(NCc2ccccc2)[nH]c(=O)[nH]1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,1,0,1,-0.806843875,1.0
